"","sub","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","defaced","site"
"1",2,1.11975958837954,-6.82269061006627,-0.133362428267939,0.833811435058403,-2.15907725469974,-0.408139216170263,-0.543032912888231,1.442345299242,-0.157916409855227,0,1
"2",2,5.6025107059426,-1.02285637326605,3.19364963676181,3.34716335577891,1.9813963851673,-0.898633019082397,-0.159376671947517,0.576037502296622,-0.541458824778738,1,1
"3",12,1.8142846828198,-0.301396862320552,1.35040507105488,3.92666440639448,1.22447264894286,2.02632706733175,-0.0830702652893927,0.160829468962141,1.36914173301227,0,0
"4",12,2.94334394995275,-3.91133336347589,-2.41086709437162,3.36829913615913,2.66049789989195,0.0777838182831502,-1.2054910675495,0.0770691645918473,0.107873836423381,1,0
"5",13,3.17074310259,-1.09204280695781,0.648829662756137,3.08001911220328,0.917435388113118,1.11974282437069,-0.0347402989504707,-0.442982495290914,-0.428408730284683,0,0
"6",13,-3.80185443315777,-0.87051447077368,1.70327161941399,-0.335980293808487,-1.57381050784566,-0.788065045550937,-0.0169116168666339,0.84725235454654,0.847193872393219,1,0
"7",14,-1.02701037266171,-3.2379430414188,0.681250600229431,-2.3718421233907,-1.26421532435053,1.93163043494629,-0.227468245887798,0.597146726447926,0.931357513570276,0,0
"8",14,-3.57078118797203,0.902857547266919,3.80215678951256,-2.70379221629694,0.947413776037625,-0.292477642586011,0.985001861479951,-1.23505714181404,-0.722125319922008,1,0
"9",15,1.56477372401904,-1.84003773467089,4.56917255577004,-1.44816194877664,2.17565037621506,-3.50440576957423,-0.283495740136292,-0.312647977422485,0.629230990544049,0,0
"10",15,1.14272151495671,-1.9607971590358,3.38037909333381,-1.81310131958522,1.81302621457473,-2.00159752895216,-0.600993403640322,-0.0516504521779477,-1.02652769472913,1,0
"11",16,-1.37547445745969,-0.213242611648705,5.88197399422029,-2.67710751569877,2.70060627861337,-0.567621935026821,-0.502595599809994,-0.810624667803545,0.914261143136495,0,1
"12",16,-0.488511857303234,1.10293782912904,2.02438405265758,-5.7909262114804,2.23207191453351,-2.15205597434759,1.05245444292644,0.0485749082987855,1.95299416650033,1,1
"13",17,-1.33730887182603,-3.88941061039145,-1.13933769252644,-1.43018691941523,-1.7218039941578,0.519929645844443,0.236923778229399,0.838924426642524,0.585654382770183,0,1
"14",17,-5.72540251137185,-0.868238003052131,0.113497931044936,-3.15247294132981,2.17352243920092,2.88779094799401,-0.873311945360065,0.570409157678579,0.674807287406184,1,1
"15",19,-2.252441469135,-0.340590023367436,-0.0521719264736659,-3.28896360218164,0.955371039030318,-0.951057134957945,2.21753810432174,0.0626448954235462,-0.674125168819185,0,1
"16",19,1.82414247319008,-4.81579450649621,3.11224610270742,-0.759120291111656,-2.28387243181794,-0.6248041776642,-1.53246620969452,-0.14292629422527,1.01258336721413,1,1
"17",20,-5.87634373053378,2.73983581932351,0.858582961162643,-0.0764369721591515,0.739963293618585,-0.368945181122036,-0.432421505376949,-1.88665565745755,-1.59749700754287,0,1
"18",20,-1.05563280022197,2.66267904988233,-1.41293511865409,-1.60833000630689,0.445814001637371,-1.82562561670712,1.47228428126598,-1.14303712596211,0.553655795219844,1,1
"19",21,2.0157207319312,-6.35677666470088,2.42050767924514,-0.89793475771242,-2.48688565947642,0.578892756082163,-1.0824434904385,2.47563358921817,-0.207668922634453,0,1
"20",21,-0.0555642816594773,-4.81063930903176,1.85704157709944,0.467480172514869,-1.39400838932861,-0.684560837180347,-2.35027204386032,0.469740543855945,-0.433541338816146,1,1
"21",22,4.93982385572283,-4.07329775341833,0.838939397082875,1.61915904717527,1.66380866194532,0.97109983034399,0.519980191601033,1.0352099892709,0.325757547205207,0,1
"22",22,4.06091837340503,-2.72696467543285,0.30771572174695,2.63236710389878,0.820739843628709,0.309775086975232,-0.300033552480946,1.20042641209126,-0.0373191221834616,1,1
"23",23,8.54966075871848,2.27661735580521,1.30025693405885,0.298241638231123,1.16842714645086,-1.3146696619646,-1.68142397009659,-0.335900005937746,-0.870721556384663,0,1
"24",23,1.32255056147291,-4.35362018496476,2.75400689530499,-3.80291305141491,-1.39723495694032,-0.0414443491764019,-0.669341163272464,2.30033154151796,0.90330574580514,1,1
"25",24,-2.66806608064991,-2.60973583909576,-0.539523440616154,-2.22892977100686,-0.955921491466888,0.917112683496516,0.0976571991971552,-1.37136240490253,0.283676300019602,0,1
"26",24,1.04675101815903,-5.45939052546165,2.04650171452737,-1.159319596994,-1.34253353154527,-0.23634063947265,-0.988126419232109,1.24222739022296,0.640162363583457,1,1
